4.38554216867,0.0119363912562,0.5,3.0,1.0
4.04819277108,4.23243066827e-08,1.5,3.0,3.0
2.04819277108,6.48028965324e-28,0.5,4.0,3.0
2.86746987952,0.233690677685,1.0,3.0,1.0
2.74698795181,2.25170813219e-08,1.0,3.0,3.0
2.28915662651,3.12941242031e-05,1.0,2.0,3.0
0.819277108434,0.685410247767,1.5,2.0,3.0
5.34939759036,0.0,0.5,2.0,3.0
2.89156626506,0.00220467190388,1.5,2.0,3.0
5.56626506024,1.76881306223e-21,1.5,3.0,3.0
0.650602409639,0.199898558229,0.5,4.0,1.0
3.34939759036,0.117582262442,1.0,2.0,1.0
2.53012048193,4.64626158095e-54,0.5,4.0,3.0
5.03614457831,0.0143854582062,0.5,4.0,1.0
1.32530120482,0.233360953052,1.0,3.0,1.0
0.771084337349,0.659791212955,0.5,2.0,1.0
1.68674698795,0.263344942192,1.0,3.0,1.0
5.51807228916,6.04345635476e-71,1.0,4.0,3.0
5.97590361446,1.09734297295e-26,1.5,3.0,3.0
2.48192771084,0.207444353776,1.0,2.0,1.0
0.55421686747,0.170229570338,1.5,2.0,1.0
4.89156626506,0.147765839611,1.5,4.0,1.0
0.674698795181,0.212452873169,0.5,4.0,1.0
4.48192771084,4.64019320051e-11,1.5,3.0,3.0
1.49397590361,0.0405475076482,1.5,4.0,1.0
0.192771084337,0.842182961595,0.5,3.0,3.0
0.650602409639,0.168432028188,1.5,4.0,3.0
2.89156626506,0.180205625326,1.5,3.0,1.0
0.722891566265,0.0478127802069,1.5,3.0,1.0
4.81927710843,0.138463845343,1.5,3.0,1.0
4.84337349398,0.0,0.5,2.0,3.0
0.674698795181,0.00644864111876,1.5,4.0,1.0
3.34939759036,0.178188514301,1.5,3.0,1.0
4.07228915663,0.11984160502,1.5,2.0,1.0
4.12048192771,0.0669029780129,1.0,2.0,1.0
2.93975903614,0.184069485118,1.5,2.0,1.0
5.95180722892,0.0992588522411,1.5,3.0,1.0
4.21686746988,0.0434724425303,0.5,4.0,1.0
5.49397590361,2.47930570234e-21,1.5,2.0,3.0
5.34939759036,3.91340833459e-66,1.0,2.0,3.0
2.36144578313,0.176578309199,1.5,4.0,3.0
3.73493975904,0.137633852056,1.5,2.0,1.0
4.04819277108,0.192985430259,1.0,4.0,1.0
5.51807228916,0.00196199578814,0.5,3.0,1.0
0.385542168675,0.0170299788314,1.5,3.0,1.0
3.49397590361,0.13672054893,1.5,4.0,1.0
3.27710843373,1.3603213329e-120,0.5,3.0,3.0
2.24096385542,0.267055466048,1.0,3.0,1.0
0.939759036145,0.014603102555,1.5,4.0,1.0
0.867469879518,0.0414770717879,0.5,2.0,3.0
0.530120481928,0.00344446571023,1.5,4.0,1.0
3.15662650602,0.000794065931744,1.5,3.0,3.0
2.12048192771,0.258882051708,0.5,3.0,1.0
3.32530120482,0.0572007921064,0.5,3.0,1.0
2.96385542169,0.180420640435,1.5,3.0,1.0
4.72289156627,0.156079881872,1.0,4.0,1.0
1.18072289157,1.0662320981,1.0,4.0,3.0
4.9156626506,0.0,0.5,4.0,3.0
0.963855421687,0.00661401571165,0.5,2.0,3.0
3.25301204819,0.137181448236,0.5,4.0,1.0
4.79518072289,0.0396537671469,1.0,2.0,1.0
4.50602409639,0.168378981694,1.0,4.0,1.0
5.90361445783,4.55543146346e-25,1.5,4.0,3.0
3.0843373494,0.175376834682,1.5,2.0,1.0
4.55421686747,0.0479228295452,1.0,2.0,1.0
2.93975903614,6.0272420063e-11,1.0,2.0,3.0
5.44578313253,8.74164994695e-70,1.0,2.0,3.0
0.578313253012,0.826891668614,1.0,3.0,3.0
4.04819277108,0.0538935414643,0.5,4.0,1.0
4.50602409639,1.84087655067e-39,1.0,2.0,3.0
4.81927710843,2.61791546906e-48,1.0,2.0,3.0
1.13253012048,0.900243305967,1.0,3.0,3.0
1.27710843373,6.55795530252e-07,0.5,2.0,3.0
0.698795180723,0.194915086855,1.5,2.0,1.0
0.722891566265,1.0976844546,1.0,2.0,3.0
3.92771084337,0.198831013801,1.0,4.0,1.0
3.63855421687,0.173414170422,1.5,3.0,1.0
0.722891566265,0.311971308306,0.5,2.0,3.0
1.32530120482,0.352162892788,1.0,2.0,1.0
4.4578313253,2.00651991536e-37,1.0,3.0,3.0
0.409638554217,0.29583810594,0.5,3.0,1.0
1.42168674699,0.243863681007,1.0,3.0,1.0
1.25301204819,0.0280908776795,1.5,4.0,1.0
0.409638554217,0.469969837801,1.0,3.0,3.0
4.4578313253,0.149341409035,1.5,4.0,1.0
2.9156626506,0.193940339976,0.5,4.0,1.0
3.10843373494,0.124487231457,1.5,4.0,1.0
4.65060240964,0.0,0.5,2.0,3.0
0.843373493976,0.29613085869,0.5,4.0,1.0
2.74698795181,0.221522224639,1.0,4.0,1.0
1.68674698795,0.400681151431,1.5,2.0,3.0
1.22891566265,3.87986474879e-06,0.5,2.0,3.0
1.03614457831,0.0035170427571,0.5,3.0,3.0
5.20481927711,6.71990489321e-17,1.5,4.0,3.0
0.144578313253,0.00200371200857,1.5,4.0,3.0
0.240963855422,0.189366272486,1.0,2.0,1.0
2.33734939759,5.65165737573e-43,0.5,3.0,3.0
1.66265060241,2.65349896717e-14,0.5,4.0,3.0
2.65060240964,5.11379222164e-07,1.0,4.0,3.0
3.10843373494,0.159824125254,0.5,4.0,1.0
