2009,04,03,236253,937
2009,04,04,237195,942
2009,04,05,238476,1281
2009,04,06,239444,968
2009,04,07,240551,1107
2009,04,08,241327,776
2009,04,09,241989,662
2009,04,10,242375,386
2009,04,11,243329,954
2009,04,12,244066,737
2009,04,13,244573,507
2009,04,14,245587,1014
2009,04,15,246226,639
2009,04,16,246912,686
2009,04,17,247555,643
2009,04,18,248198,643
2009,04,19,248854,656
2009,04,20,249553,699
2009,04,21,250279,726
2009,04,22,251674,1395
2009,04,23,252872,1198
2009,04,24,253649,777
2009,04,25,254366,717
2009,04,27,255465,1099
2009,05,01,257088,1623
2009,05,02,257772,684
2009,05,03,258532,760
2009,05,04,259275,743
2009,05,06,258669,-606
2009,05,08,259642,973
2009,05,10,260238,596
2009,05,11,261176,938
2009,05,12,261893,717
2009,05,13,262662,769
2009,05,14,265191,2529
2009,05,15,264050,-1141
2009,05,16,264924,874
2009,05,17,265503,579
2009,05,18,266212,709
2009,05,19,266912,700
2009,05,20,267619,707
2009,05,21,268319,700
2009,05,22,269047,728
2009,05,23,269706,659
2009,05,24,270357,651
2009,05,25,271450,1093
2009,05,26,275255,3805
2009,05,27,272703,-2552
2009,05,28,274298,1595
2009,05,29,274000,-298
2009,05,30,274730,730
2009,05,31,275451,721
2009,06,01,276286,835
2009,06,02,277016,730
2009,06,03,277757,741
2009,06,04,278557,800
2009,06,05,277306,-1251
2009,06,06,279857,2551
2009,06,07,280729,872
2009,06,08,281328,599
2009,06,09,282179,851
2009,06,10,282860,681
2009,06,11,283493,633
2009,06,12,284186,693
2009,06,13,284927,741
2009,06,14,285861,934
2009,06,15,286893,1032
2009,06,16,287583,690
2009,06,17,288268,685
2009,06,18,288936,668
2009,06,19,289768,832
2009,06,20,290356,588
2009,06,21,291019,663
2009,06,22,291569,550
2009,06,23,292210,641
2009,06,24,292735,525
2009,06,25,303053,10318
2009,06,26,294137,-8916
2009,06,27,294784,647
2009,06,28,295447,663
2009,06,29,296286,839
2009,06,30,297056,770
2009,07,01,297659,603
2009,07,02,298423,764
2009,07,03,299030,607
2009,07,04,299733,703
2009,07,05,300489,756
2009,07,06,301134,645
2009,07,07,301894,760
2009,07,08,302390,496
2009,07,09,303098,708
2009,07,10,303799,701
2009,07,11,304364,565
2009,07,12,305056,692
2009,07,13,305739,683
2009,07,14,306513,774
2009,07,15,307150,637
2009,07,16,307716,566
2009,07,17,308292,576
2009,07,18,308954,662
2009,07,19,309813,859
2009,07,20,310464,651
2009,07,21,311128,664
2009,07,22,311929,801
2009,07,23,312641,712
2009,07,24,169760,-142881
2009,07,25,314005,144245
2009,07,26,314641,636
2009,07,27,315308,667
2009,07,28,316045,737
2009,07,29,316730,685
2009,07,30,317540,810
2009,07,31,318321,781
2009,08,01,319080,759
2009,08,02,319764,684
2009,08,03,320482,718
2009,08,04,321254,772
2009,08,05,322025,771
2009,08,06,322838,813
2009,08,07,323609,771
2009,08,08,324390,781
2009,08,09,325112,722
2009,08,10,325782,670
2009,08,11,326414,632
2009,08,12,327250,836
2009,08,13,327986,736
2009,08,14,328727,741
2009,08,15,329661,934
2009,08,16,330426,765
2009,08,17,331136,710
2009,08,18,331899,763
2009,08,19,332527,628
2009,08,20,333252,725
2009,08,21,334127,875
2009,08,22,334725,598
2009,08,23,335461,736
2009,08,24,336224,763
2009,08,25,336949,725
2009,08,26,337766,817
2009,08,27,338556,790
2009,08,28,339212,656
2009,08,29,339879,667
2009,08,30,340701,822
2009,08,31,341494,793
2009,09,01,342372,878
2009,09,02,343203,831
2009,09,03,343975,772
2009,09,04,344811,836
2009,09,05,345711,900
2009,09,06,346359,648
2009,09,07,347252,893
2009,09,08,347543,291
2009,09,09,347843,300
2009,09,10,349229,1386
2009,09,11,350117,888
2009,09,12,351106,989
2009,09,13,351933,827
2009,09,14,352450,517
2009,09,15,353314,864
2009,09,16,354267,953
2009,09,17,355238,971
2009,09,18,356214,976
2009,09,19,356723,509
2009,09,20,357600,877
2009,09,21,358511,911
2009,09,22,359382,871
2009,09,23,360016,634
2009,09,24,360682,666
2009,09,25,361553,871
2009,09,26,362115,562
2009,09,27,363255,1140
2009,09,28,363957,702
2009,09,29,364789,832
2009,09,30,365712,923
2009,10,01,366403,691
2009,10,02,367405,1002
2009,10,03,368071,666
2009,10,04,368720,649
2009,10,05,369537,817
2009,10,06,370733,1196
2009,10,07,371323,590
2009,10,08,372158,835
2009,10,09,372823,665
2009,10,10,373672,849
2009,10,11,374418,746
2009,10,12,375280,862
2009,10,13,376140,860
2009,10,14,377240,1100
2009,10,15,377956,716
2009,10,16,378441,485
2009,10,17,379167,726
2009,10,18,379757,590
2009,10,19,379052,-705
2009,10,20,381608,2556
2009,10,22,382962,1354
2009,10,23,383481,519
2009,10,24,383498,17
2009,10,25,384465,967
2009,10,26,385019,554
2009,10,27,385958,939
2009,10,29,385709,-249
2009,10,30,386855,1146
2009,10,31,387454,599
2009,11,01,388567,1113
2009,11,02,389162,595
2009,11,03,390142,980
2009,11,04,390542,400
2009,11,05,392105,1563
2009,11,06,393490,1385
2009,11,07,394284,794
2009,11,08,394874,590
2009,11,09,395166,292
2009,11,10,396575,1409
2009,11,11,397103,528
2009,11,12,398072,969
2009,11,13,398698,626
2009,11,14,399456,758
2009,11,15,400144,688
2009,11,16,400812,668
2009,11,17,401700,888
2009,11,18,402616,916
2009,11,21,403756,1140
2009,11,22,404828,1072
2009,11,23,405976,1148
2009,11,24,406944,968
2009,11,25,407807,863
2009,11,26,408538,731
2009,11,27,409405,867
2009,11,28,410369,964
2009,11,29,410995,626
2009,11,30,411868,873
2009,12,01,412533,665
2009,12,02,413542,1009
2009,12,03,414298,756
2009,12,04,415264,966
2009,12,05,416226,962
2009,12,06,417204,978
2009,12,07,418376,1172
2009,12,08,419576,1200
2009,12,10,420555,979
2009,12,11,422635,2080
2009,12,12,423538,903
2009,12,13,424671,1133
2009,12,14,425569,898
2009,12,15,426664,1095
2009,12,16,427966,1302
2009,12,17,428966,1000
2009,12,18,430295,1329
2009,12,19,431594,1299
2009,12,20,432861,1267
2009,12,21,434497,1636
2009,12,22,435884,1387
2009,12,23,437040,1156
2009,12,24,438009,969
2009,12,25,439403,1394
2009,12,26,440890,1487
2009,12,27,442099,1209
2009,12,29,444246,2147
2009,12,30,445754,1508
2009,12,31,443624,-2130
2010,01,01,447719,4095
2010,01,02,448774,1055
2010,01,03,449801,1027
2010,01,04,451223,1422
2010,01,05,452456,1233
2010,01,06,453638,1182
2010,01,07,455047,1409
2010,01,08,456748,1701
2010,01,09,458522,1774
2010,01,10,459874,1352
2010,01,11,461456,1582
2010,01,12,462953,1497
2010,01,13,464516,1563
2010,01,14,466198,1682
2010,01,15,467589,1391
2010,01,16,469093,1504
2010,01,17,470705,1612
2010,01,18,472081,1376
2010,01,19,473514,1433
2010,01,20,474581,1067
2010,01,21,476166,1585
2010,01,22,477155,989
2010,01,23,478585,1430
2010,01,24,480799,2214
2010,01,25,482506,1707
2010,01,26,483620,1114
2010,01,27,485366,1746
2010,01,28,486888,1522
2010,01,29,488375,1487
2010,01,31,490682,2307
2010,02,01,492951,2269
2010,02,02,494225,1274
2010,02,03,495852,1627
2010,02,04,495144,-708
2010,02,05,498701,3557
2010,02,06,501126,2425
2010,02,07,503197,2071
2010,02,08,502495,-702
2010,02,09,504007,1512
2010,02,10,506867,2860
2010,02,11,507396,529
2010,02,12,509211,1815
2010,02,13,510788,1577
2010,02,14,512626,1838
2010,02,15,514177,1551
2010,02,16,515886,1709
2010,02,17,517103,1217
2010,02,18,522141,5038
2010,02,19,523823,1682
2010,02,20,525341,1518
2010,02,21,527002,1661
2010,02,22,528524,1522
2010,02,23,530227,1703
2010,02,24,531661,1434
2010,02,25,533564,1903
2010,02,26,534824,1260
2010,02,27,536114,1290
2010,02,28,538394,2280
2010,03,01,539251,857
2010,03,02,540619,1368
2010,03,03,541348,729
2010,03,04,543921,2573
2010,03,05,545477,1556
2010,03,06,547461,1984
2010,03,07,549352,1891
2010,03,08,550878,1526
2010,03,09,552251,1373
2010,03,10,553587,1336
2010,03,11,556199,2612
2010,03,12,557614,1415
2010,03,13,559492,1878
2010,03,14,561203,1711
2010,03,15,562832,1629
2010,03,16,564004,1172
2010,03,17,565904,1900
2010,03,18,567751,1847
2010,03,19,569474,1723
2010,03,20,571266,1792
2010,03,21,572624,1358
2010,03,22,574213,1589
2010,03,23,576145,1932
2010,03,24,577952,1807
2010,03,25,579768,1816
2010,03,26,581702,1934
2010,03,27,582989,1287
2010,03,28,585090,2101
2010,03,29,586814,1724
2010,03,30,586343,-471
2010,03,31,587798,1455
2010,04,01,592032,4234
2010,04,02,593256,1224
2010,04,03,595440,2184
2010,04,04,597101,1661
2010,04,05,598970,1869
2010,04,06,601002,2032
2010,04,07,602620,1618
2010,04,08,603637,1017
2010,04,09,605736,2099
2010,04,10,606024,288
2010,04,11,607405,1381
2010,04,12,609505,2100
2010,04,13,611751,2246
2010,04,14,612040,289
2010,04,15,613720,1680
2010,04,16,615520,1800
2010,04,17,617300,1780
2010,04,18,620230,2930
2010,04,19,622254,2024
2010,04,20,624021,1767
2010,04,21,625777,1756
2010,04,22,627418,1641
2010,04,23,629102,1684
2010,04,24,630792,1690
2010,04,25,628302,-2490
2010,04,26,630027,1725
2010,04,27,631594,1567
2010,04,28,641247,9653
2010,04,29,634902,-6345
2010,04,30,636445,1543
2010,05,01,637833,1388
2010,05,02,646812,8979
2010,05,03,648443,1631
2010,05,04,649866,1423
2010,05,05,651425,1559
2010,05,06,652965,1540
2010,05,07,654617,1652
2010,05,08,656200,1583
2010,05,09,651075,-5125
2010,05,10,652675,1600
2010,05,11,653994,1319
2010,05,12,655159,1165
2010,05,13,656275,1116
2010,05,14,657577,1302
2010,05,15,654952,-2625
2010,05,16,655959,1007
2010,05,17,657289,1330
2010,05,18,659000,1711
2010,05,19,660749,1749
2010,05,20,663260,2511
2010,05,21,664538,1278
2010,05,22,665612,1074
2010,05,23,667569,1957
2010,05,24,669041,1472
2010,05,25,670157,1116
2010,05,26,671413,1256
2010,05,27,672587,1174
2010,05,28,673669,1082
2010,05,29,674633,964
2010,05,30,678149,3516
2010,05,31,679057,908
2010,06,01,680034,977
2010,06,02,680950,916
2010,06,03,681891,941
2010,06,04,682967,1076
2010,06,05,684143,1176
2010,06,06,685089,946
2010,06,07,686483,1394
2010,06,08,688558,2075
2010,06,09,692485,3927
2010,06,10,693003,518
2010,06,11,693777,774
2010,06,12,693777,0
2010,06,13,723186,29409
2010,06,14,754950,31764
2010,06,15,786727,31777
2010,06,16,816750,30023
2010,06,17,820397,3647
2010,06,18,822803,2406
2010,06,19,825562,2759
2010,06,20,827925,2363
2010,06,21,830510,2585
2010,06,22,842171,11661
2010,06,23,845184,3013
2010,06,24,845184,0
2010,06,25,870803,25619
2010,06,26,879965,9162
2010,06,27,889122,9157
2010,06,28,899799,10677
2010,06,29,910004,10205
2010,06,30,925138,15134
2010,07,01,936613,11475
2010,07,02,955166,18553
2010,07,03,975959,20793
2010,07,04,996423,20464
2010,07,05,1021438,25015
2010,07,06,1046698,25260
2010,07,07,1068677,21979
2010,07,08,1090219,21542
2010,07,09,1098463,8244
2010,07,10,1101368,2905
2010,07,11,1103602,2234
2010,07,12,1106164,2562
2010,07,13,1108853,2689
2010,07,14,1111451,2598
2010,07,15,1135896,24445
2010,07,16,1143249,7353
2010,07,17,1156903,13654
2010,07,18,1174598,17695
2010,07,19,1192616,18018
2010,07,20,1209453,16837
2010,07,21,1223327,13874
2010,07,22,1237364,14037
2010,07,23,1252648,15284
2010,07,24,1267181,14533
2010,07,25,1281734,14553
2010,07,26,1294473,12739
2010,07,27,1306823,12350
2010,07,28,1320496,13673
2010,07,29,1334554,14058
2010,07,30,1348811,14257
2010,07,31,1361450,12639
2010,08,01,1372175,10725
2010,08,02,1387951,15776
2010,08,03,1413765,25814
2010,08,04,1429217,15452
2010,08,05,1438781,9564
2010,08,06,1452994,14213
2010,08,07,1465130,12136
2010,08,08,1478085,12955
2010,08,09,1489523,11438
2010,08,10,1502839,13316
2010,08,11,1523915,21076
2010,08,12,1536568,12653
2010,08,13,1549189,12621
2010,08,14,1568398,19209
2010,08,15,1588400,20002
2010,08,16,1609371,20971
2010,08,17,1616464,7093
2010,08,18,1622715,6251
2010,08,19,1629241,6526
2010,08,20,1635298,6057
2010,08,21,1640519,5221
2010,08,22,1646890,6371
2010,08,23,1653079,6189
2010,08,24,1658799,5720
2010,08,25,1665579,6780
2010,08,26,1669920,4341
2010,08,27,1674485,4565
2010,08,28,1680815,6330
2010,08,29,1687668,6853
2010,08,30,1694896,7228
2010,08,31,1701893,6997
2010,09,01,1708857,6964
2010,09,02,1715425,6568
2010,09,03,1721606,6181
2010,09,04,1728228,6622
2010,09,05,1734493,6265
2010,09,06,1740158,5665
2010,09,07,1745967,5809
2010,09,08,1751646,5679
2010,09,09,1756739,5093
2010,09,10,1764941,8202
2010,09,11,1790867,25926
2010,09,12,1814776,23909
2010,09,13,1830748,15972
2010,09,14,1844536,13788
2010,09,15,1855205,10669
2010,09,16,1865421,10216
2010,09,17,1871532,6111
2010,09,18,1881790,10258
2010,09,19,1889207,7417
2010,09,20,1895944,6737
2010,09,21,1902187,6243
2010,09,22,1911595,9408
2010,09,23,1919799,8204
2010,09,24,1939494,19695
2010,09,25,1962954,23460
2010,09,26,1985001,22047
2010,09,27,2003973,18972
2010,09,28,2022708,18735
2010,09,29,2040825,18117
2010,09,30,2059369,18544
2010,10,01,2079022,19653
2010,10,02,2098495,19473
2010,10,03,2118333,19838
2010,10,04,2137119,18786
2010,10,05,2161295,24176
2010,10,06,2195284,33989
2010,10,07,2224310,29026
2010,10,08,2251070,26760
2010,10,09,2281177,30107
2010,10,10,2311441,30264
2010,10,11,2337243,25802
2010,10,12,2372426,35183
2010,10,13,2407960,35534
2010,10,14,2442211,34251
2010,10,15,2474525,32314
2010,10,16,2508073,33548
2010,10,17,2540003,31930
2010,10,18,2572907,32904
2010,10,19,2596744,23837
2010,10,20,2617968,21224
2010,10,21,2636270,18302
2010,10,22,2654737,18467
2010,10,23,2678071,23334
2010,10,24,2701862,23791
2010,10,25,2725150,23288
2010,10,26,2750073,24923
2010,10,27,2777338,27265
2010,10,28,2805115,27777
2010,10,29,2835170,30055
2010,10,30,2866059,30889
2010,10,31,2896936,30877
2010,11,01,2925085,28149
2010,11,02,2950297,25212
2010,11,03,2977216,26919
2010,11,04,3002936,25720
2010,11,05,3024471,21535
2010,11,06,3047017,22546
2010,11,07,3069388,22371
2010,11,08,3089895,20507
2010,11,09,3112672,22777
2010,11,10,3134908,22236
2010,11,11,3175755,40847
2010,11,12,3209650,33895
2010,11,13,3244680,35030
2010,11,14,3289410,44730
2010,11,15,3340505,51095
2010,11,16,3396808,56303
2010,11,17,3465128,68320
2010,11,18,3497039,31911
2010,11,19,3531291,34252
2010,11,20,3572278,40987
2010,11,21,3613092,40814
2010,11,22,3647945,34853
2010,11,23,3675734,27789
2010,11,24,3700591,24857
2010,11,25,3723734,23143
2010,11,26,3744334,20600
2010,11,27,3762887,18553
2010,11,28,3778725,15838
2010,11,29,3793072,14347
2010,11,30,3810623,17551
2010,12,01,3831379,20756
2010,12,02,3858127,26748
2010,12,03,3885719,27592
2010,12,04,3914700,28981
2010,12,05,3935606,20906
2010,12,06,3953182,17576
2010,12,07,3970167,16985
2010,12,08,3981533,11366
2010,12,09,3991518,9985
2010,12,10,3999996,8478
2010,12,11,4011938,11942
2010,12,12,4025388,13450
2010,12,13,4038914,13526
2010,12,14,4050388,11474
2010,12,15,4065018,14630
2010,12,16,4077517,12499
2010,12,17,4088108,10591
2010,12,18,4099832,11724
2010,12,19,4109550,9718
2010,12,20,4119536,9986
2010,12,21,4127498,7962
2010,12,22,4133139,5641
2010,12,23,4139566,6427
2010,12,24,4148290,8724
2010,12,25,4156559,8269
2010,12,26,4165442,8883
2010,12,27,4175697,10255
2010,12,28,4188962,13265
2010,12,29,4204120,15158
2010,12,30,4214205,10085
2010,12,31,4223176,8971
2011,01,01,4231120,7944
2011,01,02,4240083,8963
2011,01,03,4249680,9597
2011,01,04,4257750,8070
2011,01,05,4266566,8816
2011,01,06,4275452,8886
2011,01,07,4284216,8764
2011,01,08,4291752,7536
2011,01,09,4298514,6762
2011,01,10,4304419,5905
2011,01,11,4310297,5878
2011,01,12,4315225,4928
2011,01,13,4321987,6762
2011,01,14,4328704,6717
2011,01,15,4336984,8280
2011,01,16,4344636,7652
2011,01,17,4352328,7692
2011,01,18,4359982,7654
2011,01,19,4366158,6176
2011,01,20,4372387,6229
2011,01,21,4377848,5461
2011,01,22,4383643,5795
2011,01,23,4389693,6050
2011,01,24,4397709,8016
2011,01,25,4412047,14338
2011,01,26,4415572,3525
2011,01,27,4420482,4910
2011,01,28,4423807,3325
2011,01,29,4427103,3296
2011,01,30,4429666,2563
2011,01,31,4431728,2062
2011,02,01,4435011,3283
2011,02,02,4439972,4961
2011,02,03,4444193,4221
2011,02,04,4448819,4626
2011,02,05,4454290,5471
2011,02,06,4459459,5169
2011,02,07,4463845,4386
2011,02,08,4470100,6255
2011,02,09,4474646,4546
2011,02,10,4478577,3931
2011,02,11,4483269,4692
2011,02,12,4488496,5227
2011,02,13,4493489,4993
2011,02,14,4497224,3735
2011,02,15,4502147,4923
2011,02,16,4506041,3894
2011,02,17,4509830,3789
2011,02,18,4515487,5657
2011,02,19,4520786,5299
2011,02,20,4525495,4709
2011,02,21,4529667,4172
2011,02,22,4533921,4254
2011,02,23,4537826,3905
2011,02,24,4542208,4382
2011,02,25,4547326,5118
2011,02,26,4553493,6167
2011,02,27,4558472,4979
2011,02,28,4563316,4844
2011,03,01,4568906,5590
2011,03,02,4574289,5383
2011,03,03,4581997,7708
2011,03,04,4590012,8015
2011,03,05,4595134,5122
2011,03,06,4599617,4483
2011,03,07,4604318,4701
2011,03,08,4609553,5235
2011,03,09,4617425,7872
2011,03,10,4623583,6158
2011,03,11,4628788,5205
2011,03,12,4634077,5289
2011,03,13,4637921,3844
2011,03,14,4642397,4476
2011,03,15,4648033,5636
2011,03,16,4662854,14821
2011,03,17,4710845,47991
2011,03,18,4757477,46632
2011,03,19,4806819,49342
2011,03,20,4844582,37763
2011,03,21,4876906,32324
2011,03,22,4896004,19098
2011,03,23,4914512,18508
2011,03,24,4930958,16446
2011,03,25,4941973,11015
2011,03,26,4943112,1139
2011,03,27,4944884,1772
2011,03,28,4946204,1320
2011,03,29,4946040,-164
2011,03,30,4947232,1192
2011,03,31,4949755,2523
2011,04,01,4962292,12537
2011,04,02,4979140,16848
2011,04,03,4996361,17221
2011,04,04,5009932,13571
2011,04,05,5022886,12954
2011,04,06,5031470,8584
2011,04,07,5040352,8882
2011,04,08,5047257,6905
2011,04,09,5054528,7271
2011,04,10,5061560,7032
2011,04,11,5070767,9207
2011,04,12,5085045,14278
2011,04,13,5104761,19716
2011,04,14,5122750,17989
2011,04,15,5137487,14737
2011,04,16,5151145,13658
2011,04,17,5163466,12321
2011,04,18,5175690,12224
2011,04,19,5186932,11242
2011,04,20,5198248,11316
2011,04,21,5209199,10951
2011,04,22,5226808,17609
2011,04,23,5242691,15883
2011,04,24,5269707,27016
2011,04,25,5290121,20414
2011,04,26,5308528,18407
2011,04,27,5315291,6763
2011,04,28,5333091,17800
2011,04,29,5351463,18372
2011,04,30,5366848,15385
2011,05,01,5378079,11231
2011,05,02,5390028,11949
2011,05,03,5401634,11606
2011,05,04,5411094,9460
2011,05,05,5420939,9845
2011,05,06,5430737,9798
2011,05,07,5439831,9094
2011,05,08,5447039,7208
2011,05,09,5452189,5150
2011,05,10,5458420,6231
2011,05,11,5465125,6705
2011,05,12,5473673,8548
2011,05,13,5482503,8830
2011,05,14,5488758,6255
2011,05,15,5495440,6682
2011,05,16,5501084,5644
2011,05,17,5507911,6827
2011,05,18,5514340,6429
2011,05,19,5525731,11391
2011,05,20,5541134,15403
2011,05,21,5559492,18358
2011,05,22,5575349,15857
2011,05,23,5589535,14186
2011,05,24,5603125,13590
2011,05,25,5613975,10850
2011,05,26,5641883,27908
2011,05,27,5665544,23661
2011,05,28,5691101,25557
2011,05,29,5709128,18027
2011,05,30,5724368,15240
2011,05,31,5737352,12984
2011,06,01,5749865,12513
2011,06,02,5762312,12447
2011,06,03,5773064,10752
2011,06,04,5783710,10646
2011,06,05,5794199,10489
2011,06,06,5805932,11733
2011,06,07,5817874,11942
2011,06,08,5828681,10807
2011,06,09,5839005,10324
2011,06,10,5850896,11891
2011,06,11,5862842,11946
2011,06,12,5874576,11734
2011,06,13,5887339,12763
2011,06,14,5897627,10288
2011,06,15,5906609,8982
2011,06,16,5915274,8665
2011,06,17,5923813,8539
2011,06,18,5933540,9727
2011,06,19,5942648,9108
2011,06,20,5953040,10392
2011,06,21,5961611,8571
2011,06,22,5971180,9569
2011,06,23,5979493,8313
2011,06,24,5986901,7408
2011,06,25,5993914,7013
2011,06,26,6001080,7166
2011,06,27,6008198,7118
2011,06,28,6014814,6616
2011,06,29,6020614,5800
2011,06,30,6026905,6291
2011,07,01,6033357,6452
2011,07,02,6040370,7013
2011,07,03,6047498,7128
2011,07,04,6055047,7549
2011,07,05,6061638,6591
2011,07,06,6069662,8024
2011,07,07,6076702,7040
2011,07,08,6083447,6745
2011,07,09,6090101,6654
2011,07,10,6097052,6951
2011,07,11,6104392,7340
2011,07,12,6111972,7580
2011,07,13,6118723,6751
2011,07,14,6125207,6484
2011,07,15,6131158,5951
2011,07,16,6137433,6275
2011,07,17,6143622,6189
2011,07,18,6149868,6246
2011,07,19,6156425,6557
2011,07,20,6163236,6811
2011,07,21,6169583,6347
2011,07,22,6176065,6482
2011,07,23,6182450,6385
2011,07,24,6189117,6667
2011,07,25,6195625,6508
2011,07,26,6202202,6577
2011,07,27,6208854,6652
2011,07,28,6214353,5499
2011,07,29,6219084,4731
2011,07,30,6223560,4476
2011,07,31,6227770,4210
2011,08,01,6232232,4462
2011,08,02,6236404,4172
2011,08,03,6241430,5026
2011,08,04,6247207,5777
2011,08,05,6252526,5319
2011,08,06,6257973,5447
2011,08,07,6263362,5389
2011,08,08,6268669,5307
2011,08,09,6273875,5206
2011,08,10,6279380,5505
2011,08,11,6284233,4853
2011,08,12,6291991,7758
2011,08,13,6300284,8293
2011,08,14,6309208,8924
2011,08,15,6318668,9460
2011,08,16,6326202,7534
2011,08,17,6331922,5720
2011,08,18,6338601,6679
2011,08,19,6344909,6308
2011,08,20,6351485,6576
2011,08,21,6358324,6839
2011,08,22,6364605,6281
2011,08,23,6369880,5275
2011,08,24,6375146,5266
2011,08,25,6380286,5140
2011,08,26,6385578,5292
2011,08,27,6390618,5040
2011,08,28,6394450,3832
2011,08,29,6400190,5740
2011,08,30,6404747,4557
2011,08,31,6408894,4147
2011,09,01,6413354,4460
2011,09,02,6417864,4510
2011,09,03,6422313,4449
2011,09,04,6426800,4487
2011,09,05,6431558,4758
2011,09,06,6436133,4575
2011,09,07,6440311,4178
2011,09,08,6445516,5205
2011,09,09,6450927,5411
2011,09,10,6456347,5420
2011,09,11,6461694,5347
2011,09,12,6466709,5015
2011,09,13,6471979,5270
2011,09,14,6477807,5828
2011,09,15,6483544,5737
2011,09,16,6488774,5230
2011,09,17,6494809,6035
2011,09,18,6499860,5051
2011,09,19,6504348,4488
2011,09,20,6508905,4557
2011,09,21,6512517,3612
2011,09,22,6515399,2882
2011,09,23,6519633,4234
2011,09,24,6523106,3473
2011,09,25,6527076,3970
2011,09,26,6531221,4145
2011,09,27,6534454,3233
2011,09,28,6537008,2554
2011,09,29,6539883,2875
2011,09,30,6542266,2383
2011,10,01,6545205,2939
2011,10,02,6548475,3270
2011,10,03,6552202,3727
2011,10,04,6555373,3171
2011,10,05,6558969,3596
2011,10,06,6563688,4719
2011,10,07,6568673,4985
2011,10,08,6574742,6069
2011,10,09,6580092,5350
2011,10,10,6585487,5395
2011,10,11,6591169,5682
2011,10,12,6597219,6050
2011,10,13,6602228,5009
2011,10,14,6608424,6196
2011,10,15,6616431,8007
2011,10,16,6622799,6368
2011,10,17,6628049,5250
2011,10,18,6633718,5669
2011,10,19,6639323,5605
2011,10,20,6643831,4508
2011,10,21,6647937,4106
2011,10,22,6652738,4801
2011,10,23,6658408,5670
2011,10,24,6662972,4564
2011,10,25,6666682,3710
2011,10,26,6670760,4078
2011,10,27,6675510,4750
2011,10,28,6679729,4219
2011,10,29,6683874,4145
2011,10,30,6687679,3805
2011,10,31,6692447,4768
2011,11,01,6695569,3122
2011,11,02,6699832,4263
